Sample Time, Facility, Species, Adipose Clip, Count Duration (minutes), Pumping Duration (minutes), Sample Fraction, Study Type, Length, nfish, Length Row ID,14-day OMRI
4/6/2012 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1295671,
4/6/2012 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1295672,
4/6/2012 11:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1295673,
4/6/2012 11:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1295674,
4/6/2012 11:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1295675,
4/6/2012 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1295676,
4/6/2012 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295677,
4/6/2012 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,2,1295678,
4/6/2012 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295679,
4/6/2012 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1295690,
4/6/2012 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1295680,
4/6/2012 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1295681,
4/6/2012 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295682,
4/6/2012 23:59,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1295694,
4/7/2012 2:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1295707,
4/7/2012 2:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1295708,
4/7/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295695,
4/7/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295696,
4/7/2012 4:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1295709,
4/7/2012 4:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1295710,
4/7/2012 4:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295711,
4/7/2012 4:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1295712,
4/7/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1295697,
4/7/2012 6:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1295715,
4/7/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1295698,
4/7/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295699,
4/7/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,34,1,1295700,
4/7/2012 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1295702,
4/7/2012 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,21,1,1295720,
4/7/2012 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,2,1295721,
4/7/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1295724,
4/7/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295725,
4/8/2012 2:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,23,1,1295739,
4/8/2012 2:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,2,1295740,
4/8/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295730,
4/8/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1295731,
4/8/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,22,1,1295748,
4/8/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1295749,
4/8/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1295750,
4/8/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295751,
4/9/2012 1:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1295752,
4/9/2012 1:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1295753,
4/9/2012 1:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,1295754,
4/9/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1295756,
4/9/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295757,
4/9/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1295758,
4/9/2012 8:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,22,1,1295767,
4/9/2012 8:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1295768,
4/9/2012 8:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295769,
4/9/2012 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,20,1,1295770,
4/9/2012 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,23,2,1295771,
4/9/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,21,2,1295774,
4/9/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,2,1295775,
4/9/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1295776,
4/9/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295777,
4/10/2012 1:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295781,
4/10/2012 1:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1295782,
4/10/2012 4:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295800,
4/10/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1295785,
4/10/2012 8:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1295805,
4/10/2012 8:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,2,1295806,
4/10/2012 8:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,33,1,1295807,
4/10/2012 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295788,
4/10/2012 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1295810,
4/10/2012 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1295811,
4/10/2012 11:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295790,
4/10/2012 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295796,
4/10/2012 23:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,3,1295797,
4/11/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,23,1,1295821,
4/11/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1295822,
4/11/2012 8:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1295840,
4/11/2012 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295824,
4/11/2012 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1295825,
4/11/2012 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,2,1295826,
4/11/2012 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,2,1295843,
4/11/2012 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1295844,
4/11/2012 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1295845,
4/11/2012 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,1295846,
4/11/2012 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,34,1,1295847,
4/11/2012 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,35,1,1295848,
4/11/2012 11:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1295827,
4/11/2012 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,22,1,1295828,
4/11/2012 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,22,1,1295829,
4/11/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,21,1,1295852,
4/11/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295853,
4/11/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1295854,
4/12/2012 1:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295858,
4/12/2012 1:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,34,1,1295859,
4/12/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295865,
4/12/2012 4:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,20,1,1295883,
4/12/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1295867,
4/12/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,1295868,
4/12/2012 6:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1295886,
4/12/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,2,1295869,
4/12/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295870,
4/12/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,2,1295871,
4/12/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,33,1,1295872,
4/12/2012 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,22,1,1295888,
4/12/2012 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,2,1295889,
4/12/2012 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1295890,
4/12/2012 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,39,1,1295891,
4/12/2012 12:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1295892,
4/12/2012 12:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1295893,
4/12/2012 19:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1295876,
4/12/2012 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1295878,
4/12/2012 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295879,
4/12/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1295895,
4/12/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1295896,
4/12/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295897,
4/13/2012 1:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1295898,
4/13/2012 1:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,1295899,
4/13/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295901,
4/13/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295902,
4/13/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1295903,
4/13/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,33,1,1295904,
4/13/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295905,
4/13/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,2,1295906,
4/13/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,1295907,
4/13/2012 8:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,22,1,1295931,
4/13/2012 8:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,33,1,1295932,
4/13/2012 8:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,36,1,1295933,
4/13/2012 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,21,1,1295935,
4/13/2012 10:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1295936,
4/13/2012 14:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1295937,
4/13/2012 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,23,1,1295911,
4/13/2012 19:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295912,
4/13/2012 19:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295913,
4/13/2012 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295918,
4/13/2012 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295919,
4/13/2012 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,2,1295920,
4/13/2012 23:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295921,
4/13/2012 23:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1295922,
4/13/2012 23:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295923,
4/13/2012 23:59,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,27,1,1295924,
4/13/2012 23:59,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,32,1,1295925,
4/14/2012 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,25,1,1295939,
4/14/2012 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,27,2,1295940,
4/14/2012 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,29,1,1295941,
4/14/2012 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,32,1,1295942,
4/14/2012 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,33,3,1295943,
4/14/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1295950,
4/14/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295951,
4/14/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,33,1,1295952,
4/14/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1295954,
4/14/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1295955,
4/14/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,1295956,
4/14/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,33,1,1295957,
4/14/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,34,1,1295958,
4/14/2012 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1295961,
4/14/2012 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,3,1295962,
4/14/2012 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,2,1295963,
4/14/2012 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1295964,
4/14/2012 11:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1295967,
4/14/2012 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1295970,
4/14/2012 14:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1296011,
4/14/2012 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1295971,
4/14/2012 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1295972,
4/14/2012 15:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295973,
4/14/2012 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,20,1,1295980,
4/14/2012 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1295981,
4/14/2012 23:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,2,1295982,
4/14/2012 23:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1295983,
4/14/2012 23:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,4,1295984,
4/14/2012 23:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1295985,
4/14/2012 23:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,1295986,
4/15/2012 1:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,2,1296019,
4/15/2012 1:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1296020,
4/15/2012 1:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1296021,
4/15/2012 1:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,33,2,1296022,
4/15/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,2,1296026,
4/15/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1296027,
4/15/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,1296028,
4/15/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,2,1296029,
4/15/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1296030,
4/15/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1296031,
4/15/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,1296032,
4/15/2012 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1296033,
4/15/2012 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1296034,
4/15/2012 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1296035,
4/15/2012 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,1296036,
4/15/2012 12:00,CVP,Longfin Smelt,Unclipped,30,90,0.33,Normal count,30,1,1296062,
4/15/2012 13:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1296037,
4/15/2012 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1296067,
4/15/2012 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1296068,
4/15/2012 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,35,1,1296069,
4/15/2012 19:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1296039,
4/15/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1296078,
4/15/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1296079,
4/15/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,2,1296080,
4/15/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,36,1,1296081,
4/16/2012 2:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,35,1,1296122,
4/16/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,2,1296090,
4/16/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1296091,
4/16/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,3,1296092,
4/16/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1296093,
4/16/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,2,1296094,
4/16/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,2,1296095,
4/16/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,37,1,1296096,
4/16/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1296097,
4/16/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1296098,
4/16/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1296099,
4/16/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,33,1,1296100,
4/16/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,33,1,1296101,
4/16/2012 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1296103,
4/16/2012 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,21,1,1296140,
4/16/2012 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1296141,
4/16/2012 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1296142,
4/16/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,20,1,1296145,
4/16/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,26,1,1296146,
4/16/2012 23:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1296111,
4/17/2012 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,30,1,1296153,
4/17/2012 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,32,2,1296154,
4/17/2012 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,34,2,1296155,
4/17/2012 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,35,1,1296156,
4/17/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1296161,
4/17/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,27,1,1296162,
4/17/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1296163,
4/17/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1296164,
4/17/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,2,1296172,
4/17/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,34,1,1296173,
4/17/2012 7:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,36,1,1296174,
4/17/2012 8:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,27,1,1296176,
4/17/2012 9:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,30,1,1296177,
4/17/2012 10:00,SWP,Longfin Smelt,Unclipped,,,,Second flush,30,1,1296187,
4/17/2012 10:00,SWP,Longfin Smelt,Unclipped,,,,Second flush,32,1,1296188,
4/17/2012 11:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1296189,
4/17/2012 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1296193,
4/17/2012 21:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1296194,
4/17/2012 23:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,29,1,1296196,
4/17/2012 23:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,30,1,1296197,
4/17/2012 23:59,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,29,2,1296198,
4/17/2012 23:59,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,31,3,1296199,
4/17/2012 23:59,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,32,1,1296200,
4/17/2012 23:59,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,38,1,1296201,
4/18/2012 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,30,3,1296242,
4/18/2012 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,31,1,1296243,
4/18/2012 1:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,33,1,1296244,
4/18/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,2,1296256,
4/18/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,1296257,
4/18/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,33,1,1296258,
4/18/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,2,1296261,
4/18/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,35,1,1296262,
4/18/2012 6:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,30,1,1296263,
4/18/2012 6:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,31,1,1296264,
4/18/2012 9:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1296266,
4/18/2012 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,36,1,1296289,
4/18/2012 22:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1296292,
4/19/2012 1:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,25,1,1296375,
4/19/2012 1:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,32,1,1296376,
4/19/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1296387,
4/19/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1296388,
4/19/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,34,1,1296389,
4/19/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,35,1,1296390,
4/19/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,24,1,1296391,
4/19/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1296392,
4/19/2012 5:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,33,1,1296393,
4/19/2012 6:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,29,1,1296395,
4/19/2012 6:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,31,1,1296396,
4/19/2012 23:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,32,1,1296405,
4/19/2012 23:00,SWP,Longfin Smelt,Unclipped,30,60,0.5,Normal count,33,2,1296406,
4/20/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,28,1,1296370,
4/20/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,2,1296371,
4/20/2012 3:00,SWP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1296372,
4/20/2012 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,29,1,1296474,
4/20/2012 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,2,1296475,
4/20/2012 16:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,31,1,1296476,
4/20/2012 20:00,CVP,Longfin Smelt,Unclipped,30,120,0.25,Normal count,30,1,1296482,
